Date,videoid,Views,Avg_duration,Earnings,vidviews,likes,dislikes,comments,startdate,daysactive
11/6/12,E18,13,2.73,0.02,6502,31,1,10,12/31/10,813
11/6/12,30,12,1.76,0.1,8820,75,1,10,3/27/10,1092
11/6/12,NegExt,2,5.23,0,1773,21,1,8,4/21/11,702
11/6/12,R7,3,3.84,0.05,1609,10,0,1,3/7/11,747
11/6/12,35,65,4.06,0.7,27407,141,4,48,6/14/10,1013
11/6/12,1b,10,2.42,0.01,6164,60,0,4,2/19/11,763
11/6/12,R4,13,0.79,0,4732,33,0,5,2/28/11,754
11/6/12,E15,67,4.51,0.37,21635,152,4,26,12/28/10,816
11/6/12,29,31,6.8,0.14,20514,223,0,38,3/26/10,1093
11/6/12,E111,4,3.06,0.07,1491,10,2,4,2/19/11,763
11/6/12,R6,2,0.67,0.01,2189,10,0,2,3/3/11,751
11/6/12,10,146,2.94,0.52,67029,490,10,63,10/13/09,1257
11/6/12,11a,92,3.26,0.58,47383,259,13,57,10/13/09,1257
11/6/12,R13,3,3.42,0,1739,9,0,1,4/14/11,709
11/6/12,33,16,3.39,0.01,13834,52,2,14,6/7/10,1020
11/6/12,R5,12,1.9,0,2893,21,0,5,3/1/11,753
11/6/12,R2,11,5.46,0,4602,38,0,2,2/23/11,759
11/6/12,15a,7,2.02,0,5521,24,0,5,11/3/09,1236
11/6/12,9,16,3.34,0.03,14758,144,1,24,10/6/09,1264
11/6/12,E17,14,2.78,0.1,8616,47,0,15,12/29/10,815
11/6/12,37,15,5.11,0.28,21085,211,1,32,8/6/10,960
11/6/12,Reg3,6,1.61,0,9166,26,0,6,9/20/09,1280
11/6/12,11,39,3.86,0.46,25380,151,2,45,10/13/09,1257
11/6/12,27,36,2.6,0.19,24085,137,6,31,3/10/10,1109
11/6/12,22,23,3.43,0.07,9094,63,0,11,1/26/10,1152
11/6/12,31,4,2.89,0,4615,52,1,3,3/28/10,1091
11/6/12,R10,3,0.39,0,4778,34,0,5,3/29/11,725
11/6/12,14,3,3.55,0,5101,29,0,6,10/27/09,1243
11/6/12,16a,19,1.91,0,11263,74,1,13,11/9/09,1230
11/6/12,E16,15,2.03,0.04,6818,30,0,3,12/29/10,815
11/6/12,E19,5,3.74,0,3170,21,1,9,1/7/11,806
11/6/12,17,30,3.36,0.08,19284,194,1,23,11/17/09,1222
11/6/12,16,67,3.46,0.15,23359,277,4,38,11/9/09,1230
11/7/12,R14,0,0,0,800,7,0,0,4/19/11,704
11/7/12,17,39,4.18,0.06,19284,194,1,23,11/17/09,1222
11/7/12,9,15,4.56,0,14758,144,1,24,10/6/09,1264
11/7/12,6a,32,2.25,0.11,30852,163,3,28,9/27/09,1273
11/7/12,R13,3,5.55,0,1739,9,0,1,4/14/11,709
11/7/12,13,14,2.99,0,12242,79,0,9,10/27/09,1243
11/7/12,16a,45,2.74,0.01,11263,74,1,13,11/9/09,1230
11/7/12,44,40,3.58,0.01,21913,232,0,34,11/15/10,859
11/7/12,38,23,1.64,0.53,9626,63,2,10,8/15/10,951
11/7/12,33,17,2.59,0,13834,52,2,14,6/7/10,1020
11/7/12,22,24,4.52,0.19,9094,63,0,11,1/26/10,1152
11/7/12,R7,6,1.42,0.04,1609,10,0,1,3/7/11,747
11/7/12,10,144,3.63,0.74,67029,490,10,63,10/13/09,1257
11/7/12,WhatIs,32,0.7,0.1,40995,98,3,11,12/20/10,824
11/7/12,E15,51,3,0,21635,152,4,26,12/28/10,816
11/7/12,21,39,2.62,0.01,18107,131,1,23,1/23/10,1155
11/7/12,35a,30,3.03,0.01,16629,68,3,20,7/6/10,991
11/7/12,14,3,5.09,0,5101,29,0,6,10/27/09,1243
11/7/12,11a,109,2.89,0.23,47383,259,13,57,10/13/09,1257
11/7/12,30,13,1.84,0,8820,75,1,10,3/27/10,1092
11/7/12,Reg3,14,2.35,0,9166,26,0,6,9/20/09,1280
11/7/12,E13,6,5.52,0,2758,24,0,1,12/27/10,817
11/7/12,41,35,4.94,0.01,14982,166,1,26,3/12/10,1107
11/7/12,Reg1,28,3.26,0,23308,67,4,23,9/20/09,1280
11/7/12,15a,9,2.94,0,5521,24,0,5,11/3/09,1236
11/7/12,29b,10,0.5,0,6610,42,1,12,3/27/10,1092
11/7/12,45,5,3.02,0.13,5703,35,1,6,11/16/10,858
11/7/12,34,9,3.19,0.02,10359,35,1,9,6/7/10,1020
11/7/12,12,16,3.25,0,13243,44,3,20,10/21/09,1249
11/7/12,Sunk,7,1.33,0,5532,26,0,3,7/16/10,981
11/7/12,6c,14,2.45,1.82,10664,89,1,15,12/12/10,832
11/7/12,R5,7,2.76,0,2893,21,0,5,3/1/11,753
11/7/12,28,9,1.21,0.02,10086,78,0,10,3/23/10,1096
11/7/12,1,14,2.35,0,23785,228,1,28,8/31/09,1300
11/7/12,R1,22,3.03,0.36,6365,85,1,10,2/21/11,761
11/7/12,E21,13,2.42,0.14,5453,30,0,16,4/18/11,705
11/7/12,ANOVA,20,2.95,0.02,13723,58,1,18,9/22/09,1278
11/7/12,43,38,3.86,0.7,25256,292,4,33,11/7/10,867
11/7/12,37,30,4.82,0.16,21085,211,1,32,8/6/10,960
11/7/12,5,21,3.9,0.03,19875,180,0,25,9/25/09,1275
11/7/12,8,33,2.86,0.01,28254,164,4,25,10/2/09,1268
11/7/12,32,12,3.82,0,13032,87,0,11,6/7/10,1020
11/7/12,11,39,4.28,0.21,25380,151,2,45,10/13/09,1257
11/7/12,40,27,3.31,0,17705,202,0,25,8/30/10,936
11/7/12,31,5,0.77,0,4615,52,1,3,3/28/10,1091
11/7/12,42,31,4.37,0,20617,278,1,26,8/30/10,936
11/7/12,E110,17,4.27,0,6011,28,2,10,1/10/11,803
11/7/12,39,16,2.2,0.01,11422,96,2,32,8/16/10,950
11/7/12,R9,5,0.16,0,3544,8,0,12,4/10/11,713
11/7/12,35,68,2.62,0.26,27407,141,4,48,6/14/10,1013
11/7/12,4,9,3.66,0,11754,56,3,12,9/19/09,1281
11/7/12,R2,8,4.48,0.15,4602,38,0,2,2/23/11,759
11/7/12,E14,23,4.18,0,11267,61,2,16,12/27/10,817
11/7/12,23,39,1.49,0,23980,75,4,18,1/27/10,1151
11/7/12,6b,16,4.16,0,11826,97,4,20,11/21/10,853
11/7/12,R6,2,0.91,0,2189,10,0,2,3/3/11,751
11/7/12,E18,19,1.79,0,6502,31,1,10,12/31/10,813
11/7/12,UsefulTrick,8,1.34,0,2452,21,2,4,7/16/10,981
11/7/12,20,48,3.2,0.22,29020,113,8,15,1/15/10,1163
11/7/12,R10,6,3.35,0,4778,34,0,5,3/29/11,725
11/7/12,R8,3,0.26,0,1796,17,0,1,4/9/11,714
11/7/12,3,13,4.39,0,10818,110,0,18,9/12/09,1288
11/7/12,19,73,2.97,0.51,24811,178,3,19,1/12/10,1166
11/7/12,R11,0,0,0,1164,9,0,0,4/3/11,720
11/7/12,R4,13,2.75,0,4732,33,0,5,2/28/11,754
11/7/12,27,43,2.8,0.2,24085,137,6,31,3/10/10,1109
11/7/12,17a,83,3.08,0.33,43539,246,6,44,11/19/09,1220
11/7/12,E17,23,2.12,0.06,8616,47,0,15,12/29/10,815
11/7/12,E16,14,1.79,0.04,6818,30,0,3,12/29/10,815
11/7/12,36,8,3.67,0.09,5888,30,1,5,7/9/10,988
11/7/12,9a,14,1.33,0,15061,129,0,25,10/6/09,1264
11/7/12,1b,12,4.8,0.05,6164,60,0,4,2/19/11,763
11/7/12,E12,2,1.94,0,2600,17,0,1,12/27/10,817
11/7/12,R3,8,3.5,0.09,2805,18,0,0,2/25/11,757
11/7/12,29,37,4.75,0.36,20514,223,0,38,3/26/10,1093
11/7/12,E19,0,0,0,3170,21,1,9,1/7/11,806
11/7/12,26,33,1.69,0,24375,73,7,17,2/21/10,1126
11/7/12,16,88,3.87,0.02,23359,277,4,38,11/9/09,1230
11/7/12,29a,19,1.74,0,9318,37,0,6,3/27/10,1092
11/7/12,24b,18,2,0,8704,72,0,13,2/9/10,1138
11/7/12,7,132,3.39,0.46,52310,580,10,65,9/29/09,1271
11/7/12,NegExt,5,2.54,0.13,1773,21,1,8,4/21/11,702
11/7/12,9c,31,3.09,0.01,12330,181,3,17,12/29/10,815
11/7/12,6,108,2.89,0.47,82659,353,5,54,9/27/09,1273
11/7/12,25,9,3.49,0,10851,48,1,13,2/13/10,1134
11/7/12,E11,11,2.92,0,4858,30,0,5,12/27/10,817
11/7/12,9b,85,2.99,0.29,38811,256,6,51,12/18/10,826
11/7/12,E111,6,0.79,0.04,1491,10,2,4,2/19/11,763
11/7/12,Reg2,18,0.81,0,19069,31,4,8,9/20/09,1280
11/7/12,R12,6,0.29,0,3457,22,0,10,4/12/11,711
11/7/12,2,25,4.07,0.04,23780,231,6,44,9/11/09,1289
11/7/12,18,42,2.85,0.01,29105,129,5,27,1/7/10,1171
11/7/12,24a,31,3.44,0.03,18345,100,2,31,2/8/10,1139
11/8/12,32,19,4.02,0.2,13032,87,0,11,6/7/10,1020
11/8/12,25,15,2.92,0,10851,48,1,13,2/13/10,1134
11/8/12,28,10,3.22,0.02,10086,78,0,10,3/23/10,1096
11/8/12,E13,16,4.36,0,2758,24,0,1,12/27/10,817
11/8/12,E14,43,4.25,0,11267,61,2,16,12/27/10,817
11/8/12,29b,7,5.09,0,6610,42,1,12,3/27/10,1092
11/8/12,23,37,1.83,0.03,23980,75,4,18,1/27/10,1151
11/8/12,R11,3,5.89,0,1164,9,0,0,4/3/11,720
11/8/12,12,17,3.06,0.01,13243,44,3,20,10/21/09,1249
11/8/12,30,10,2.02,0.12,8820,75,1,10,3/27/10,1092
11/8/12,3,7,2.22,0,10818,110,0,18,9/12/09,1288
11/8/12,18,48,3.2,0.34,29105,129,5,27,1/7/10,1171
11/8/12,7,87,4.35,0.31,52310,580,10,65,9/29/09,1271
11/8/12,E11,10,4.08,0,4858,30,0,5,12/27/10,817
11/8/12,27,23,3.69,0.03,24085,137,6,31,3/10/10,1109
11/8/12,NegExt,4,2.52,0,1773,21,1,8,4/21/11,702
11/8/12,11a,85,3.26,0.34,47383,259,13,57,10/13/09,1257
11/8/12,E110,9,4.95,0,6011,28,2,10,1/10/11,803
11/8/12,43,34,5.34,0.32,25256,292,4,33,11/7/10,867
11/8/12,2,28,4.3,0.22,23780,231,6,44,9/11/09,1289
11/8/12,44,45,3.23,0.02,21913,232,0,34,11/15/10,859
11/8/12,E16,16,3.38,0.08,6818,30,0,3,12/29/10,815
11/8/12,9a,19,2.96,0,15061,129,0,25,10/6/09,1264
11/8/12,33,13,6.17,0,13834,52,2,14,6/7/10,1020
11/8/12,31,3,0.49,0,4615,52,1,3,3/28/10,1091
11/8/12,6,74,2.12,0.37,82659,353,5,54,9/27/09,1273
11/8/12,R9,8,0.47,0,3544,8,0,12,4/10/11,713
11/8/12,8,33,3.24,0.01,28254,164,4,25,10/2/09,1268
11/8/12,6c,22,3.24,0,10664,89,1,15,12/12/10,832
11/8/12,41,26,2.4,0.01,14982,166,1,26,3/12/10,1107
11/8/12,39,17,3.29,0,11422,96,2,32,8/16/10,950
11/8/12,R10,11,4.73,0,4778,34,0,5,3/29/11,725
11/8/12,E111,2,5.55,0.04,1491,10,2,4,2/19/11,763
11/8/12,45,12,3.98,0.1,5703,35,1,6,11/16/10,858
11/8/12,21,49,2.16,0.02,18107,131,1,23,1/23/10,1155
11/8/12,22,23,3.44,0.14,9094,63,0,11,1/26/10,1152
11/8/12,9c,32,2.66,0.33,12330,181,3,17,12/29/10,815
11/8/12,26,34,2.1,0,24375,73,7,17,2/21/10,1126
11/8/12,E12,6,5.8,0,2600,17,0,1,12/27/10,817
11/8/12,E15,67,4.39,0.03,21635,152,4,26,12/28/10,816
11/8/12,R1,28,3.04,0.68,6365,85,1,10,2/21/11,761
11/8/12,E21,9,6.8,0,5453,30,0,16,4/18/11,705
11/8/12,Reg2,23,1.77,0.01,19069,31,4,8,9/20/09,1280
11/8/12,15a,5,0.89,0,5521,24,0,5,11/3/09,1236
11/8/12,R5,6,0.96,0,2893,21,0,5,3/1/11,753
11/8/12,20,52,4.24,0.32,29020,113,8,15,1/15/10,1163
11/8/12,R7,4,0.71,0,1609,10,0,1,3/7/11,747
11/8/12,42,25,4.99,1.57,20617,278,1,26,8/30/10,936
11/8/12,R6,1,1.17,0,2189,10,0,2,3/3/11,751
11/8/12,35,36,3.81,0.37,27407,141,4,48,6/14/10,1013
11/8/12,Sunk,11,1.65,0,5532,26,0,3,7/16/10,981
11/8/12,24a,26,4.23,0.08,18345,100,2,31,2/8/10,1139
11/8/12,Reg1,29,2.42,0,23308,67,4,23,9/20/09,1280
11/8/12,ANOVA,19,5.82,0,13723,58,1,18,9/22/09,1278
11/8/12,R14,2,0.63,0,800,7,0,0,4/19/11,704
11/8/12,36,4,2.17,0.06,5888,30,1,5,7/9/10,988
11/8/12,17,25,3.51,0.07,19284,194,1,23,11/17/09,1222
11/8/12,34,13,2.99,0,10359,35,1,9,6/7/10,1020
11/8/12,UsefulTrick,11,1.17,0,2452,21,2,4,7/16/10,981
11/8/12,E19,8,2.33,0.05,3170,21,1,9,1/7/11,806
11/8/12,1b,14,4.31,0.07,6164,60,0,4,2/19/11,763
11/8/12,R8,5,1.53,0,1796,17,0,1,4/9/11,714
11/8/12,R2,16,4.43,0,4602,38,0,2,2/23/11,759
11/8/12,5,15,5.2,0,19875,180,0,25,9/25/09,1275
11/8/12,1,14,3.35,0,23785,228,1,28,8/31/09,1300
11/8/12,40,17,5.34,0,17705,202,0,25,8/30/10,936
11/8/12,9,22,3.15,0.06,14758,144,1,24,10/6/09,1264
11/8/12,6a,28,2.33,0.09,30852,163,3,28,9/27/09,1273
11/8/12,19,64,2.58,0.02,24811,178,3,19,1/12/10,1166
11/8/12,24b,17,1.92,0,8704,72,0,13,2/9/10,1138
11/8/12,R12,8,1.65,0.03,3457,22,0,10,4/12/11,711
11/8/12,9b,91,3.3,0.26,38811,256,6,51,12/18/10,826
11/8/12,38,15,3.68,0.1,9626,63,2,10,8/15/10,951
11/8/12,E17,25,2.14,0.05,8616,47,0,15,12/29/10,815
11/8/12,29,30,5.87,0.04,20514,223,0,38,3/26/10,1093
11/8/12,R4,6,2.03,0,4732,33,0,5,2/28/11,754
11/8/12,16,82,3.87,0.03,23359,277,4,38,11/9/09,1230
11/8/12,37,23,5.68,0.29,21085,211,1,32,8/6/10,960
11/8/12,4,10,0.97,0,11754,56,3,12,9/19/09,1281
11/8/12,17a,63,3.14,0.34,43539,246,6,44,11/19/09,1220
11/8/12,14,4,1.17,0,5101,29,0,6,10/27/09,1243
11/8/12,6b,14,2.06,0,11826,97,4,20,11/21/10,853
11/8/12,35a,34,4.16,1.2,16629,68,3,20,7/6/10,991
11/8/12,29a,20,1.27,0,9318,37,0,6,3/27/10,1092
11/8/12,Reg3,16,1.98,0.01,9166,26,0,6,9/20/09,1280
11/8/12,WhatIs,41,0.63,0.38,40995,98,3,11,12/20/10,824
11/8/12,R13,11,3.12,0.04,1739,9,0,1,4/14/11,709
11/8/12,10,157,3.33,0.75,67029,490,10,63,10/13/09,1257
11/8/12,E18,14,2.83,0,6502,31,1,10,12/31/10,813
11/8/12,11,35,4.3,0.31,25380,151,2,45,10/13/09,1257
11/8/12,13,18,2.59,0,12242,79,0,9,10/27/09,1243
11/8/12,R3,6,6.63,0.1,2805,18,0,0,2/25/11,757
11/8/12,16a,47,3.5,0,11263,74,1,13,11/9/09,1230
11/9/12,45,2,2.8,0.01,5703,35,1,6,11/16/10,858
11/9/12,21,18,3.21,0,18107,131,1,23,1/23/10,1155
11/9/12,26,29,1.72,0.01,24375,73,7,17,2/21/10,1126
11/9/12,R10,9,1.86,0.04,4778,34,0,5,3/29/11,725
11/9/12,E17,22,2.23,0.05,8616,47,0,15,12/29/10,815
11/9/12,3,4,6.48,0,10818,110,0,18,9/12/09,1288
11/9/12,24b,7,0.89,0.01,8704,72,0,13,2/9/10,1138
11/9/12,E16,5,2.17,0,6818,30,0,3,12/29/10,815
11/9/12,E21,9,3.46,0,5453,30,0,16,4/18/11,705
11/9/12,Reg2,17,1.85,0,19069,31,4,8,9/20/09,1280
11/9/12,25,4,3.69,0,10851,48,1,13,2/13/10,1134
11/9/12,R1,18,5.23,0.38,6365,85,1,10,2/21/11,761
11/9/12,29b,7,2.22,0,6610,42,1,12,3/27/10,1092
11/9/12,18,22,1.84,0.19,29105,129,5,27,1/7/10,1171
11/9/12,9c,15,2.44,0.16,12330,181,3,17,12/29/10,815
11/9/12,E11,17,2.82,0,4858,30,0,5,12/27/10,817
11/9/12,33,7,3.77,0.01,13834,52,2,14,6/7/10,1020
11/9/12,20,32,3.3,0.52,29020,113,8,15,1/15/10,1163
11/9/12,29,27,4.44,0.22,20514,223,0,38,3/26/10,1093
11/9/12,E14,25,3.32,0,11267,61,2,16,12/27/10,817
11/9/12,27,22,2.69,0.02,24085,137,6,31,3/10/10,1109
11/9/12,E19,10,3.91,0.03,3170,21,1,9,1/7/11,806
11/9/12,13,6,5.65,0.23,12242,79,0,9,10/27/09,1243
11/9/12,6b,8,4.52,0,11826,97,4,20,11/21/10,853
11/9/12,ANOVA,18,2.76,0,13723,58,1,18,9/22/09,1278
11/9/12,E15,53,5.39,0,21635,152,4,26,12/28/10,816
11/9/12,35,21,3.56,0.01,27407,141,4,48,6/14/10,1013
11/9/12,9,14,2.26,0.06,14758,144,1,24,10/6/09,1264
11/9/12,E13,13,2.26,0,2758,24,0,1,12/27/10,817
11/9/12,8,32,2.83,0,28254,164,4,25,10/2/09,1268
11/9/12,17,10,3.96,0.02,19284,194,1,23,11/17/09,1222
11/9/12,38,12,2.47,0,9626,63,2,10,8/15/10,951
11/9/12,29a,11,0.93,0.01,9318,37,0,6,3/27/10,1092
11/9/12,10,112,3.64,0.57,67029,490,10,63,10/13/09,1257
11/9/12,6,68,2.3,0.4,82659,353,5,54,9/27/09,1273
11/9/12,E111,7,1.66,0,1491,10,2,4,2/19/11,763
11/9/12,16,39,3.52,0.01,23359,277,4,38,11/9/09,1230
11/9/12,35a,26,4.08,0.02,16629,68,3,20,7/6/10,991
11/9/12,16a,12,3.65,0,11263,74,1,13,11/9/09,1230
11/9/12,41,16,5.14,0.01,14982,166,1,26,3/12/10,1107
11/9/12,R12,2,7.84,0,3457,22,0,10,4/12/11,711
11/9/12,R13,3,3.83,0,1739,9,0,1,4/14/11,709
11/9/12,37,15,3.09,0,21085,211,1,32,8/6/10,960
11/9/12,E18,13,4.22,0,6502,31,1,10,12/31/10,813
11/9/12,9a,19,2.94,0,15061,129,0,25,10/6/09,1264
11/9/12,43,19,3.3,0.02,25256,292,4,33,11/7/10,867
11/9/12,R3,13,5.3,0.09,2805,18,0,0,2/25/11,757
11/9/12,11,25,3.75,0.01,25380,151,2,45,10/13/09,1257
11/9/12,9b,61,2.52,0.26,38811,256,6,51,12/18/10,826
11/9/12,E110,7,4.09,0.08,6011,28,2,10,1/10/11,803
11/9/12,E12,5,4.59,0.09,2600,17,0,1,12/27/10,817
11/9/12,R6,5,1.73,0.01,2189,10,0,2,3/3/11,751
11/9/12,R14,1,0.08,0,800,7,0,0,4/19/11,704
11/9/12,Sunk,5,2.22,0,5532,26,0,3,7/16/10,981
11/9/12,1,15,3.11,0,23785,228,1,28,8/31/09,1300
11/9/12,32,9,1.69,0.02,13032,87,0,11,6/7/10,1020
11/9/12,R8,0,0,0,1796,17,0,1,4/9/11,714
11/9/12,44,30,4.38,0.01,21913,232,0,34,11/15/10,859
11/9/12,15a,3,5.26,0,5521,24,0,5,11/3/09,1236
11/9/12,12,6,2.42,0,13243,44,3,20,10/21/09,1249
11/9/12,30,10,1.46,0,8820,75,1,10,3/27/10,1092
11/9/12,UsefulTrick,2,1.08,0,2452,21,2,4,7/16/10,981
11/9/12,14,3,3.68,0,5101,29,0,6,10/27/09,1243
11/9/12,1b,13,4.26,0,6164,60,0,4,2/19/11,763
11/9/12,39,13,6.3,0,11422,96,2,32,8/16/10,950
11/9/12,28,5,2.45,0,10086,78,0,10,3/23/10,1096
11/9/12,WhatIs,33,2.53,0.24,40995,98,3,11,12/20/10,824
11/9/12,R4,11,1.62,0,4732,33,0,5,2/28/11,754
11/9/12,R2,10,5.63,0,4602,38,0,2,2/23/11,759
11/9/12,19,32,3.11,0.01,24811,178,3,19,1/12/10,1166
11/9/12,Reg1,28,2.73,0.1,23308,67,4,23,9/20/09,1280
11/9/12,4,7,3.89,0,11754,56,3,12,9/19/09,1281
11/9/12,40,7,3.68,0,17705,202,0,25,8/30/10,936
11/9/12,R7,5,3.93,0.04,1609,10,0,1,3/7/11,747
11/9/12,NegExt,3,4.22,0,1773,21,1,8,4/21/11,702
11/9/12,23,17,1.88,0.01,23980,75,4,18,1/27/10,1151
11/9/12,22,6,3.74,0,9094,63,0,11,1/26/10,1152
11/9/12,2,11,3.63,0.08,23780,231,6,44,9/11/09,1289
11/9/12,7,52,3.34,0.17,52310,580,10,65,9/29/09,1271
11/9/12,6c,13,3.05,0,10664,89,1,15,12/12/10,832
11/9/12,Reg3,6,0.94,0,9166,26,0,6,9/20/09,1280
11/9/12,11a,50,3.33,0.17,47383,259,13,57,10/13/09,1257
11/9/12,6a,25,2.28,0.11,30852,163,3,28,9/27/09,1273
11/9/12,36,3,3.36,0.05,5888,30,1,5,7/9/10,988
11/9/12,5,17,4.2,0.02,19875,180,0,25,9/25/09,1275
11/9/12,R9,10,1.53,0.02,3544,8,0,12,4/10/11,713
11/9/12,24a,18,1.82,0.19,18345,100,2,31,2/8/10,1139
11/9/12,R5,7,2.8,0,2893,21,0,5,3/1/11,753
11/9/12,34,10,2.74,0.15,10359,35,1,9,6/7/10,1020
11/9/12,42,16,5.78,0,20617,278,1,26,8/30/10,936
11/9/12,17a,42,2.68,0.2,43539,246,6,44,11/19/09,1220
11/9/12,R11,2,2.52,0,1164,9,0,0,4/3/11,720
11/9/12,31,6,1.13,0,4615,52,1,3,3/28/10,1091
11/10/12,4,5,0.25,0,11754,56,3,12,9/19/09,1281
11/10/12,17,20,5.65,0.09,19284,194,1,23,11/17/09,1222
11/10/12,40,12,3.3,0,17705,202,0,25,8/30/10,936
11/10/12,E110,14,3.56,0,6011,28,2,10,1/10/11,803
11/10/12,29,49,3.97,1.03,20514,223,0,38,3/26/10,1093
11/10/12,43,38,3.5,0.09,25256,292,4,33,11/7/10,867
11/10/12,44,27,2.85,0.08,21913,232,0,34,11/15/10,859
11/10/12,WhatIs,44,1.11,0.06,40995,98,3,11,12/20/10,824
11/10/12,41,23,4.27,0,14982,166,1,26,3/12/10,1107
11/10/12,3,9,2.75,0,10818,110,0,18,9/12/09,1288
11/10/12,11,38,5.36,0.22,25380,151,2,45,10/13/09,1257
11/10/12,12,15,4.96,0,13243,44,3,20,10/21/09,1249
11/10/12,6,81,2.7,0.28,82659,353,5,54,9/27/09,1273
11/10/12,1,8,1.69,0,23785,228,1,28,8/31/09,1300
11/10/12,24a,24,4.06,0,18345,100,2,31,2/8/10,1139
11/10/12,E15,70,4.92,0.02,21635,152,4,26,12/28/10,816
11/10/12,E14,29,4.79,0.01,11267,61,2,16,12/27/10,817
11/10/12,Reg1,17,2.49,0,23308,67,4,23,9/20/09,1280
11/10/12,R7,3,6.03,0.03,1609,10,0,1,3/7/11,747
11/10/12,ANOVA,14,2.91,0,13723,58,1,18,9/22/09,1278
11/10/12,26,25,2.69,0,24375,73,7,17,2/21/10,1126
11/10/12,42,21,7.48,0.01,20617,278,1,26,8/30/10,936
11/10/12,UsefulTrick,6,3.67,0,2452,21,2,4,7/16/10,981
11/10/12,NegExt,1,0.27,0,1773,21,1,8,4/21/11,702
11/10/12,Reg2,10,2.5,0,19069,31,4,8,9/20/09,1280
11/10/12,E16,14,1.91,0.11,6818,30,0,3,12/29/10,815
11/10/12,35,51,3.41,2.79,27407,141,4,48,6/14/10,1013
11/10/12,R6,9,4.38,0.08,2189,10,0,2,3/3/11,751
11/10/12,13,16,3.3,0.1,12242,79,0,9,10/27/09,1243
11/10/12,23,23,1.81,0,23980,75,4,18,1/27/10,1151
11/10/12,14,5,7.52,0,5101,29,0,6,10/27/09,1243
11/10/12,24b,9,3.72,0,8704,72,0,13,2/9/10,1138
11/10/12,39,20,4.64,0.01,11422,96,2,32,8/16/10,950
11/10/12,9b,85,3,0.16,38811,256,6,51,12/18/10,826
11/10/12,35a,25,3.1,0.02,16629,68,3,20,7/6/10,991
11/10/12,16a,11,2.58,0,11263,74,1,13,11/9/09,1230
11/10/12,6c,8,3.29,0,10664,89,1,15,12/12/10,832
11/10/12,18,47,2.5,0.28,29105,129,5,27,1/7/10,1171
11/10/12,19,34,3.24,0.01,24811,178,3,19,1/12/10,1166
11/10/12,2,14,4.61,0.05,23780,231,6,44,9/11/09,1289
11/10/12,R10,13,3.52,0.01,4778,34,0,5,3/29/11,725
11/10/12,22,9,5.17,0,9094,63,0,11,1/26/10,1152
11/10/12,25,10,2.85,0,10851,48,1,13,2/13/10,1134
11/10/12,15a,7,4.54,0,5521,24,0,5,11/3/09,1236
11/10/12,38,12,4.28,0,9626,63,2,10,8/15/10,951
11/10/12,6a,27,2.72,0.33,30852,163,3,28,9/27/09,1273
11/10/12,45,5,0.45,0,5703,35,1,6,11/16/10,858
11/10/12,E17,37,1.99,0.04,8616,47,0,15,12/29/10,815
11/10/12,17a,46,3.69,0.21,43539,246,6,44,11/19/09,1220
11/10/12,R8,5,0.56,0.04,1796,17,0,1,4/9/11,714
11/10/12,R12,10,4.07,0.04,3457,22,0,10,4/12/11,711
11/10/12,R9,11,1.72,0,3544,8,0,12,4/10/11,713
11/10/12,E11,12,1.61,0.01,4858,30,0,5,12/27/10,817
11/10/12,36,8,2.68,0.22,5888,30,1,5,7/9/10,988
11/10/12,E111,3,0.25,0,1491,10,2,4,2/19/11,763
11/10/12,R5,8,2.59,0,2893,21,0,5,3/1/11,753
11/10/12,28,1,1.63,0,10086,78,0,10,3/23/10,1096
11/10/12,8,19,4.47,0.01,28254,164,4,25,10/2/09,1268
11/10/12,E13,12,4.62,0,2758,24,0,1,12/27/10,817
11/10/12,E21,8,3.26,0,5453,30,0,16,4/18/11,705
11/10/12,R4,13,5.08,0,4732,33,0,5,2/28/11,754
11/10/12,R14,1,0.33,0,800,7,0,0,4/19/11,704
11/10/12,R13,7,1.89,0,1739,9,0,1,4/14/11,709
11/10/12,29b,9,5.35,0.01,6610,42,1,12,3/27/10,1092
11/10/12,10,107,2.95,0.35,67029,490,10,63,10/13/09,1257
11/10/12,Sunk,10,2.37,0,5532,26,0,3,7/16/10,981
11/10/12,21,28,2.06,0.01,18107,131,1,23,1/23/10,1155
11/10/12,Reg3,4,1.67,0,9166,26,0,6,9/20/09,1280
11/10/12,20,39,2.14,0.01,29020,113,8,15,1/15/10,1163
11/10/12,33,20,3.7,0.01,13834,52,2,14,6/7/10,1020
11/10/12,1b,8,2.71,0,6164,60,0,4,2/19/11,763
11/10/12,E19,8,3.84,0.04,3170,21,1,9,1/7/11,806
11/10/12,R2,16,4.5,0,4602,38,0,2,2/23/11,759
11/10/12,R3,8,4.47,0,2805,18,0,0,2/25/11,757
11/10/12,R11,2,2.97,0,1164,9,0,0,4/3/11,720
11/10/12,R1,24,4.71,0.04,6365,85,1,10,2/21/11,761
11/10/12,5,17,5.18,0.08,19875,180,0,25,9/25/09,1275
11/10/12,27,30,3.46,0.01,24085,137,6,31,3/10/10,1109
11/10/12,6b,10,5.3,0.28,11826,97,4,20,11/21/10,853
11/10/12,16,41,2.93,0.01,23359,277,4,38,11/9/09,1230
11/10/12,7,61,3.8,0.16,52310,580,10,65,9/29/09,1271
11/10/12,29a,19,1.27,0.01,9318,37,0,6,3/27/10,1092
11/10/12,30,16,1.16,0.05,8820,75,1,10,3/27/10,1092
